ticker,price,avg_share_volume20,avg_dollar_volume20,median_dollar_volume20,adr20_pct,tradable,rejection_reason,name,exchange
IQV,261.77,1314540.0,339135978.0,328012001.0,2.75,True,,"IQVIA Holdings, Inc. Common Stock",NYSE
DT,51.07,6662860.0,338684972.0,289519093.0,3.09,True,,"Dynatrace, Inc. Common Stock",NYSE
YUM,140.87,2260405.0,337507501.0,297702565.0,2.35,True,,"Yum! Brands, Inc.",NYSE
DXCM,83.03,3806680.0,336993539.0,311385052.0,2.63,True,,"DexCom, Inc. - Common Stock",NASDAQ
SRE,83.34,3966690.0,335092727.0,296013880.0,2.28,True,,DBA Sempra Common Stock,NYSE
GIS,35.85,8544270.0,335068127.0,336721394.0,2.88,True,,"General Mills, Inc. Common Stock",NYSE
MTSI,274.9,1211960.0,334363472.0,289929281.0,4.52,True,,"MACOM Technology Solutions Holdings, Inc. - Common Stock",NASDAQ
P,98.18,3214220.0,331798391.0,301318573.0,5.39,True,,"Everpure, Inc. Class A common stock",NYSE
RIOT,21.47,16380735.0,331344190.0,325292490.0,7.02,True,,"Riot Platforms, Inc. - Common Stock",NASDAQ
DLTR,118.17,2570815.0,328188400.0,309663715.0,3.67,True,,"Dollar Tree, Inc. - Common Stock",NASDAQ
DG,124.58,2612210.0,327613528.0,274469428.0,3.08,True,,Dollar General Corporation Common Stock,NYSE
FISV,51.58,6316695.0,327120316.0,288788436.0,3.09,True,,"Fiserv, Inc. - Common Stock",NASDAQ
FLEX,115.78,2905985.0,326938543.0,316260610.0,4.05,True,,Flex Ltd. - Ordinary Shares,NASDAQ
ROIV,40.82,8765720.0,325455293.0,230279358.0,3.55,True,,Roivant Sciences Ltd. - Common Shares,NASDAQ
AKAM,106.79,2957750.0,324558453.0,314365451.0,3.9,True,,"Akamai Technologies, Inc. - Common Stock",NASDAQ
XYZ,79.21,3966095.0,323298712.0,275497035.0,3.07,True,,"Block, Inc. Class A Common Stock,",NYSE
ZM,95.57,3231045.0,323004391.0,266870940.0,3.47,True,,"Zoom Communications, Inc. - Class A Common Stock",NASDAQ
EMR,152.19,2091270.0,322637677.0,319177390.0,2.09,True,,Emerson Electric Company Common Stock,NYSE
HIMS,27.51,10747265.0,319958879.0,275080719.0,5.68,True,,"Hims & Hers Health, Inc. Class A Common Stock",NYSE
AU,104.42,2829980.0,318324060.0,279230609.0,3.25,True,,AngloGold Ashanti PLC Ordinary Shares,NYSE
OKE,96.62,3331370.0,317670985.0,290039045.0,2.47,True,,"ONEOK, Inc. Common Stock",NYSE
GH,157.38,1938440.0,316215089.0,311016892.0,4.6,True,,"Guardant Health, Inc. - Common Stock",NASDAQ
MP,50.51,5586155.0,315075704.0,292148344.0,5.42,True,,MP Materials Corp. Common Stock,NYSE
ODFL,179.79,1619825.0,313992013.0,283750802.0,3.12,True,,"Old Dominion Freight Line, Inc. - Common Stock",NASDAQ
PURR,11.61,28009425.0,312581976.0,290866793.0,10.62,True,,Hyperliquid Strategies Inc - Common Stock,NASDAQ
LYV,170.15,1749815.0,312011348.0,298342397.0,2.28,True,,"Live Nation Entertainment, Inc. Common Stock",NYSE
CARR,57.46,5272420.0,311818033.0,298276894.0,2.31,True,,Carrier Global Corporation Common Stock ,NYSE
CNH,13.58,25074620.0,311047998.0,240113630.0,4.44,True,,CNH Industrial N.V. Common Shares,NYSE
AVAV,146.71,2045290.0,308935247.0,199619078.0,5.6,True,,"AeroVironment, Inc. - Common Stock",NASDAQ
RMD,218.27,1337145.0,306459472.0,288980828.0,2.55,True,,ResMed Inc. Common Stock,NYSE
RKT,13.18,21986845.0,305603670.0,308368912.0,3.54,True,,"Rocket Companies, Inc. Class A Common Stock",NYSE
HUBS,225.33,1273270.0,304729039.0,307529030.0,4.71,True,,"HubSpot, Inc. Common Stock",NYSE
FERG,222.54,1311180.0,303615934.0,307355792.0,2.37,True,,Ferguson Enterprises Inc. Common Stock,NYSE
FIVE,244.6,1224605.0,302943126.0,267333261.0,3.95,True,,"Five Below, Inc. - Common Stock",NASDAQ
CBOE,281.04,1010865.0,300395336.0,262518023.0,3.51,True,,"Cboe Global Markets, Inc. Common Stock",BATS
BDX,177.85,1610895.0,297590717.0,274895718.0,2.04,True,,"Becton, Dickinson and Company Common Stock",NYSE
ADM,86.72,3602235.0,297459244.0,290963477.0,3.16,True,,Archer-Daniels-Midland Company Common Stock,NYSE
NRG,113.46,2582280.0,295994095.0,289433392.0,3.81,True,,"NRG Energy, Inc. Common Stock",NYSE
ALB,117.52,2229455.0,294475758.0,273877781.0,3.72,True,,Albemarle Corporation Common Stock,NYSE
CLX,87.76,3004720.0,294081716.0,234555316.0,2.6,True,,Clorox Company (The) Common Stock,NYSE
TSCO,33.01,8465005.0,293857787.0,275535064.0,2.77,True,,Tractor Supply Company - Common Stock,NASDAQ
KDP,31.39,9192370.0,292264374.0,289108895.0,2.15,True,,Keurig Dr Pepper Inc. - Common Stock,NASDAQ
ESTC,83.39,3209740.0,287883903.0,221924920.0,4.62,True,,Elastic N.V. Ordinary Shares,NYSE
IOT,38.38,7267655.0,287292571.0,218791425.0,5.26,True,,Samsara Inc. Class A Common Stock,NYSE
TOST,32.12,8250190.0,285675908.0,273223091.0,3.16,True,,"Toast, Inc. Class A Common Stock",NYSE
SU,68.83,4226930.0,284102779.0,204120135.0,2.11,True,,Suncor Energy  Inc. Common Stock,NYSE
TSEM,211.52,1284365.0,283189116.0,254526246.0,5.03,True,,Tower Semiconductor Ltd. - Ordinary Shares,NASDAQ
DHI,137.89,1955675.0,281599795.0,257912835.0,2.16,True,,"D.R. Horton, Inc. Common Stock",NYSE
DOCN,122.95,2346875.0,281066888.0,277891936.0,6.8,True,,"DigitalOcean Holdings, Inc. Common Stock",NYSE
SN,160.8,1573835.0,280610000.0,265320058.0,3.4,True,,"SharkNinja, Inc. Ordinary Shares",NYSE
QBTS,16.8,15499535.0,280143739.0,243242417.0,4.85,True,,D-Wave Quantum Inc. - Common Stock,NASDAQ
ENTG,140.37,1983755.0,280113715.0,237481267.0,3.82,True,,"Entegris, Inc. - Common Stock",NASDAQ
STLD,239.79,1183540.0,279271214.0,235490591.0,3.66,True,,"Steel Dynamics, Inc. - Common Stock",NASDAQ
CELH,27.22,8932715.0,277883593.0,244887246.0,4.62,True,,"Celsius Holdings, Inc. - Common Stock",NASDAQ
AEHR,94.69,2843475.0,275351283.0,291855847.0,9.08,True,,Aehr Test Systems - Common Stock,NASDAQ
PAYX,115.8,2240190.0,273366613.0,263450932.0,2.06,True,,"Paychex, Inc. - Common Stock",NASDAQ
WSM,226.23,1172680.0,272201170.0,253422062.0,3.05,True,,"Williams-Sonoma, Inc. Common Stock (DE)",NYSE
RGTI,15.27,16695530.0,271594544.0,236702694.0,5.39,True,,"Rigetti Computing, Inc.  - Common stock",NASDAQ
GWRE,140.92,1548145.0,271234307.0,223209896.0,4.41,True,,"Guidewire Software, Inc. Common Stock",NYSE
GTLB,46.99,5836530.0,269292920.0,196515601.0,4.58,True,,GitLab Inc. - Class A Common Stock,NASDAQ
TTMI,126.44,2192530.0,266046573.0,236011973.0,5.7,True,,"TTM Technologies, Inc. - Common Stock",NASDAQ
STZ,122.45,2039440.0,263672341.0,260052473.0,2.58,True,,"Constellation Brands, Inc. Common Stock",NYSE
CCJ,96.68,2619115.0,263229017.0,234735072.0,3.33,True,,Cameco Corporation Common Stock,NYSE
ARES,131.64,1878495.0,262673925.0,246970688.0,2.97,True,,Ares Management Corporation Class A Common Stock,NYSE
AS,28.07,8460415.0,260428340.0,244200021.0,3.4,True,,"Amer Sports, Inc. Ordinary Shares",NYSE
PAAS,50.34,5041910.0,260279055.0,233315490.0,3.41,True,,Pan American Silver Corp. Common Stock,NYSE
IR,72.93,3335445.0,259048136.0,248437054.0,2.31,True,,Ingersoll Rand Inc. Common Stock,NYSE
DOW,29.03,8404865.0,256260562.0,251348118.0,3.05,True,,Dow Inc. Common Stock ,NYSE
SYF,75.99,3250695.0,256171307.0,239728048.0,2.36,True,,Synchrony Financial Common Stock,NYSE
CNC,66.42,3896020.0,254714703.0,236893367.0,2.9,True,,Centene Corporation Common Stock,NYSE
SGI,66.76,3843360.0,251760592.0,236506600.0,3.03,True,,Somnigroup International Inc. Common Stock,NYSE
KGC,29.13,8126745.0,250697962.0,249214744.0,3.42,True,,Kinross Gold Corporation Common Stock,NYSE
EW,84.37,2790445.0,249992215.0,241656272.0,2.16,True,,Edwards Lifesciences Corporation Common Stock,NYSE
PODD,131.96,1712295.0,247185476.0,201424091.0,3.69,True,,Insulet Corporation - Common Stock,NASDAQ
CPNG,15.12,15728430.0,246973926.0,229676284.0,3.03,True,,"Coupang, Inc. Class A Common Stock",NYSE
NCLH,14.82,15053540.0,246029303.0,234575186.0,3.17,True,,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,NYSE
SCCO,193.49,1193335.0,243554356.0,236753468.0,3.71,True,,Southern Copper Corporation Common Stock,NYSE
MOD,189.3,1275410.0,243341589.0,234394427.0,5.08,True,,Modine Manufacturing Company Common Stock,NYSE
CDW,153.79,1697335.0,243283493.0,249648129.0,4.55,True,,CDW Corporation - Common Stock,NASDAQ
PINS,19.05,11343925.0,242275074.0,208445723.0,3.68,True,,"Pinterest, Inc. Class A Common Stock",NYSE
XYL,106.96,2190780.0,241244440.0,199275481.0,2.29,True,,Xylem Inc. Common Stock New,NYSE
USAR,15.56,13331905.0,240915080.0,232636976.0,6.41,True,,"USA Rare Earth, Inc. - Common Stock",NASDAQ
FTAI,186.06,1218380.0,240862728.0,227671013.0,4.5,True,,FTAI Aviation Ltd. - Common Stock,NASDAQ
DECK,81.27,2774550.0,240040430.0,243867575.0,2.51,True,,Deckers Outdoor Corporation Common Stock,NYSE
TTD,14.34,17254655.0,238580279.0,227468496.0,3.99,True,,"The Trade Desk, Inc. - Class A Common Stock",NASDAQ
CHYM,33.0,7238805.0,238010344.0,196735839.0,3.92,True,,"Chime Financial, Inc. - Class A Common Stock",NASDAQ
EXE,94.83,2453075.0,237248694.0,214901765.0,2.24,True,,Expand Energy Corporation - Common Stock,NASDAQ
LEN,79.6,2800270.0,234794952.0,200176949.0,2.44,True,,Lennar Corporation Class A Common Stock,NYSE
FLUT,100.56,2351250.0,234098720.0,197854646.0,4.24,True,,Flutter Entertainment plc Ordinary Shares,NYSE
DINO,107.84,2326845.0,233866178.0,229407771.0,3.53,True,,HF Sinclair Corporation Common Stock,NYSE
PNR,56.58,3786180.0,231689942.0,158369387.0,2.65,True,,Pentair plc. Ordinary Share,NYSE
INSM,129.41,1823595.0,228756228.0,231037918.0,3.43,True,,Insmed Incorporated - Common Stock,NASDAQ
ETSY,72.76,2884250.0,228591161.0,214838352.0,3.95,True,,"Etsy, Inc. Common Stock",NYSE
RIG,5.67,39077680.0,228249516.0,232972479.0,3.66,True,,Transocean Ltd (Switzerland) Common Stock,NYSE
ECHO,93.14,2558160.0,227719691.0,201234366.0,2.86,True,,EchoStar Corporation - Common stock,NASDAQ
CLSK,13.67,18381265.0,227278348.0,228529632.0,7.09,True,,"CleanSpark, Inc. - Common Stock",NASDAQ
DKNG,24.74,9194895.0,227136704.0,208582332.0,4.34,True,,DraftKings Inc. - Class A Common Stock,NASDAQ
GPN,88.29,2475715.0,226246478.0,224439964.0,2.76,True,,Global Payments Inc. Common Stock,NYSE
TRMB,57.66,3814225.0,226148980.0,154153167.0,2.73,True,,Trimble Inc. - Common Stock,NASDAQ
ASST,27.62,10055370.0,225976932.0,244204723.0,8.77,True,,"Strive, Inc. - Class A Common Stock",NASDAQ
MDLN,32.53,6443695.0,223418760.0,221564830.0,3.61,True,,Medline Inc. - Class A common stock,NASDAQ
FIS,38.14,5534535.0,222679812.0,214683858.0,2.91,True,,"Fidelity National Information Services, Inc. Common Stock",NYSE
IT,179.59,1183715.0,221689692.0,213749559.0,4.11,True,,"Gartner, Inc. Common Stock",NYSE
ONON,27.41,7598145.0,220809477.0,212691055.0,2.86,True,,On Holding AG Class A Ordinary Shares,NYSE
AMKR,51.73,4358620.0,219200073.0,205161805.0,4.53,True,,"Amkor Technology, Inc. - Common Stock",NASDAQ
W,98.57,2171135.0,219086048.0,211105712.0,3.87,True,,Wayfair Inc. Class A Common Stock,NYSE
LVS,42.83,4879570.0,218398353.0,196316919.0,2.5,True,,Las Vegas Sands Corp. Common Stock,NYSE
APA,44.73,5036155.0,217577753.0,197996460.0,3.02,True,,APA Corporation - Common Stock,NASDAQ
TWST,127.22,1597530.0,216680547.0,193252599.0,6.57,True,,Twist Bioscience Corporation - Common Stock,NASDAQ
LYB,63.69,3345555.0,216082247.0,201061655.0,2.96,True,,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),NYSE
DOCU,65.65,3374375.0,216014369.0,197551652.0,3.89,True,,"DocuSign, Inc. - Common Stock",NASDAQ
PR,23.78,9267540.0,215750993.0,209976536.0,2.45,True,,Permian Resources Corporation Class A Common Stock,NYSE
OVV,63.69,3305780.0,214867400.0,192040347.0,2.36,True,,Ovintiv Inc. (DE),NYSE
UMC,22.64,10762300.0,214007862.0,193592122.0,3.04,True,,United Microelectronics Corporation (NEW) Common Stock,NYSE
APTV,45.54,4615085.0,213101000.0,166387444.0,3.14,True,,Aptiv PLC Ordinary Shares,NYSE
CBRE,140.51,1451570.0,213003084.0,207725446.0,2.79,True,,CBRE Group Inc Common Stock Class A,NYSE
CSGP,30.46,6683910.0,211886721.0,163473986.0,3.88,True,,"CoStar Group, Inc. - Common Stock",NASDAQ
OWL,10.56,18207635.0,210776143.0,199184349.0,3.46,True,,Blue Owl Capital Inc. Class A Common Stock,NYSE
EFX,169.0,1149400.0,209953447.0,196563172.0,3.3,True,,"Equifax, Inc. Common Stock",NYSE
CFG,70.48,2982745.0,209900883.0,184655559.0,2.02,True,,"Citizens Financial Group, Inc. Common Stock",NYSE
ALLE,153.35,1332630.0,209876913.0,160971268.0,2.13,True,,Allegion plc Ordinary Shares,NYSE
Q,126.4,1669430.0,209426903.0,187492518.0,3.84,True,,"Qnity Electronics, Inc. Common Stock",NYSE
TECK,66.44,3026015.0,207266108.0,190275919.0,2.53,True,,Teck Resources Ltd Ordinary Shares,NYSE
RJF,173.46,1150895.0,203303990.0,197713728.0,2.06,True,,"Raymond James Financial, Inc. Common Stock",NYSE
FTI,76.34,2611520.0,203078516.0,196847118.0,2.94,True,,TechnipFMC plc Ordinary Share,NYSE
KNX,67.97,2926270.0,202889027.0,207176824.0,3.39,True,,Knight-Swift Transportation Holdings Inc.,NYSE
ZETA,30.18,6699160.0,202086008.0,159959331.0,4.33,True,,Zeta Global Holdings Corp. Class A Common Stock,NYSE
AG,19.56,9749655.0,200901686.0,184292873.0,4.48,True,,First Majestic Silver Corp. Ordinary Shares (Canada),NYSE
VG,15.8,13676235.0,199833917.0,188890176.0,3.86,True,,"Venture Global, Inc. Class A common stock",NYSE
SW,43.22,4246260.0,199490609.0,179925341.0,2.96,True,,Smurfit WestRock plc Ordinary Shares,NYSE
NTR,78.45,2634405.0,199415255.0,206921218.0,2.55,True,,Nutrien Ltd. Common Shares,NYSE
JHX,28.47,6735730.0,199202648.0,167569442.0,2.8,True,,James Hardie Industries plc. Ordinary Shares,NYSE
VRSK,176.2,1073680.0,198705714.0,178601485.0,3.04,True,,"Verisk Analytics, Inc. - Common Stock",NASDAQ
CORZ,17.94,11093635.0,198577595.0,193474032.0,5.49,True,,"Core Scientific, Inc. - Common Stock",NASDAQ
RVTY,124.31,1578755.0,198017235.0,196582272.0,2.89,True,,"Revvity, Inc. Common Stock",NYSE
COO,53.91,3106330.0,197491203.0,115920786.0,2.64,True,,"The Cooper Companies, Inc.  - Common Stock",NASDAQ
BR,167.74,1122410.0,197052913.0,203833257.0,2.49,True,,"Broadridge Financial Solutions, Inc. Common Stock",NYSE
SNAP,5.68,36186285.0,196717177.0,167902013.0,5.43,True,,Snap Inc. Class A Common Stock,NYSE
MOS,25.19,8168165.0,196433707.0,193514202.0,4.16,True,,Mosaic Company (The) Common Stock,NYSE
TTAN,54.68,2813045.0,196342717.0,92445629.0,5.59,True,,"ServiceTitan, Inc. - Class A Common Stock",NASDAQ
OMC,79.01,2316475.0,195647689.0,168279269.0,2.49,True,,Omnicom Group Inc. Common Stock,NYSE
TKO,190.31,1014175.0,194544774.0,174826637.0,2.87,True,,"TKO Group Holdings, Inc. Class A Common Stock",NYSE
CVE,33.11,6021625.0,194154629.0,186615934.0,2.55,True,,Cenovus Energy Inc Common Stock,NYSE
PBF,78.3,2626755.0,193508748.0,179705813.0,5.22,True,,PBF Energy Inc. Class A Common Stock,NYSE
RRX,162.29,1176225.0,192894732.0,188217483.0,3.27,True,,Regal Rexnord Corporation Common Stock,NYSE
AUR,6.43,31445610.0,192703907.0,175799469.0,5.34,True,,"Aurora Innovation, Inc.  - Class A Common Stock",NASDAQ
AA,48.26,3809735.0,192545791.0,174146379.0,3.87,True,,Alcoa Corporation Common Stock ,NYSE
USFD,95.34,1842345.0,192385504.0,181597628.0,2.65,True,,US Foods Holding Corp. Common Stock,NYSE
CPB,21.0,8459235.0,191234231.0,154883248.0,3.16,True,,The Campbell's Company - Common Stock,NASDAQ
QXO,12.31,14211205.0,191065926.0,179705630.0,4.13,True,,"QXO, Inc. Common Stock",NYSE
PL,16.45,9983065.0,190610426.0,125172974.0,5.54,True,,Planet Labs PBC Class A Common Stock,NYSE
PTC,130.78,1315370.0,190487361.0,180810615.0,3.22,True,,PTC Inc. - Common Stock,NASDAQ
BROS,43.9,3926525.0,189633319.0,186187377.0,3.73,True,,Dutch Bros Inc. Class A Common Stock,NYSE
GEHC,63.93,2686795.0,189483991.0,194577255.0,2.08,True,,GE HealthCare Technologies Inc. - Common Stock,NASDAQ
TSN,52.98,3438540.0,188089400.0,181886379.0,2.14,True,,"Tyson Foods, Inc. Common Stock",NYSE
CCI,75.62,2487155.0,187881041.0,177758205.0,2.24,True,,Crown Castle Inc. Common Stock,NYSE
SOLS,61.53,3075010.0,187210350.0,130482795.0,3.57,True,,Solstice Advanced Materials Inc. - Common Stock,NASDAQ
CHRW,152.78,1268670.0,187025588.0,164064686.0,2.58,True,,"C.H. Robinson Worldwide, Inc. - Common Stock",NASDAQ
GAP,21.51,8665600.0,186477616.0,141665607.0,3.33,True,,"Gap, Inc. (The) Common Stock",NYSE
AVY,169.38,1061810.0,185527901.0,130906148.0,2.47,True,,Avery Dennison Corporation Common Stock,NYSE
AMRZ,40.52,4222275.0,184041970.0,167244697.0,2.27,True,,Amrize Ltd Ordinary Shares,NYSE
CHWY,20.44,8067430.0,183819011.0,166900014.0,4.48,True,,"Chewy, Inc. Class A Common Stock",NYSE
BJ,91.49,1969550.0,182749379.0,145992527.0,2.75,True,,"BJ's Wholesale Club Holdings, Inc. Common Stock",NYSE
BG,122.41,1550355.0,182407846.0,182187589.0,3.51,True,,Bunge Limited Common Shares,NYSE
FROG,87.18,1957505.0,182256042.0,170449716.0,5.74,True,,JFrog Ltd. - Ordinary shares,NASDAQ
NTNX,65.92,2696115.0,181365127.0,154840557.0,3.13,True,,"Nutanix, Inc. - Class A Common Stock",NASDAQ
RPRX,58.61,2940870.0,179780174.0,158001838.0,2.2,True,,Royalty Pharma plc - Class A Ordinary Shares,NASDAQ
CART,48.73,3567455.0,177344177.0,147600537.0,3.26,True,,Maplebear Inc. - Common Stock,NASDAQ
JOBY,6.39,25119615.0,177306036.0,172258269.0,3.99,True,,"Joby Aviation, Inc. Common Stock",NYSE
LUV,39.24,4424515.0,176502693.0,171583491.0,2.41,True,,Southwest Airlines Company Common Stock,NYSE
GFS,46.95,3740350.0,175220530.0,168640419.0,3.48,True,,GlobalFoundries Inc. - Ordinary Share,NASDAQ
IRM,115.18,1476845.0,174916574.0,159702909.0,3.17,True,,Iron Mountain Incorporated (Delaware)Common Stock REIT,NYSE
NXT,82.89,2015305.0,174765164.0,168334358.0,4.33,True,,Nextpower Inc. - Common Stock,NASDAQ
SJM,121.14,1379615.0,174478694.0,156750669.0,2.41,True,,The J.M. Smucker Company Common Stock,NYSE
KTOS,46.69,3278480.0,174278216.0,176011614.0,4.75,True,,"Kratos Defense & Security Solutions, Inc. - Common Stock",NASDAQ
S,19.75,8259170.0,173547948.0,130987803.0,4.54,True,,"SentinelOne, Inc. Class A Common Stock",NYSE
DAR,65.11,2641225.0,173193571.0,141588357.0,4.18,True,,Darling Ingredients Inc. Common Stock,NYSE
FWONK,95.59,1726465.0,172906708.0,170613871.0,2.33,True,,Liberty Media Corporation - Series C Liberty Formula One Common Stock,NASDAQ
ESI,34.34,4883525.0,172858968.0,148196538.0,3.39,True,,Element Solutions Inc. Common Stock,NYSE
BWXT,150.12,1094775.0,172214046.0,155337799.0,3.35,True,,"BWX Technologies, Inc. Common Stock",NYSE
DUOL,143.68,1175740.0,172087206.0,155924894.0,4.78,True,,"Duolingo, Inc. - Class A Common Stock",NASDAQ
TRI,97.35,1666620.0,171999576.0,141208542.0,3.57,True,,Thomson Reuters Corp - Common Shares,NASDAQ
HALO,107.2,1603890.0,171459012.0,175381046.0,2.45,True,,"Halozyme Therapeutics, Inc. - Common Stock",NASDAQ
FPS,31.82,5286625.0,171298214.0,165701194.0,5.34,True,,"Forgent Power Solutions, Inc. Class A Common Stock",NYSE
RPM,100.21,1630740.0,171295674.0,116456892.0,2.38,True,,RPM International Inc. Common Stock,NYSE
FIGR,34.87,4693380.0,171095249.0,162637399.0,7.41,True,,"Figure Technology Solutions, Inc. - Class A Common Stock",NASDAQ
BULL,9.22,18794215.0,169990470.0,119794060.0,5.81,True,,Webull Corporation - Class A Ordinary Shares,NASDAQ
SOUN,6.26,24491880.0,169619315.0,160846243.0,4.22,True,,"SoundHound AI, Inc. - Class A Common Stock",NASDAQ
ELF,96.91,1653920.0,168982499.0,158620139.0,4.15,True,,"e.l.f. Beauty, Inc. Common Stock",NYSE
GDDY,98.07,1734050.0,168848248.0,164596676.0,3.75,True,,GoDaddy Inc. Class A Common Stock,NYSE
PCOR,53.26,2814370.0,168647035.0,160478272.0,3.61,True,,"Procore Technologies, Inc. Common Stock",NYSE
CAKE,102.7,1546025.0,168606670.0,155765198.0,3.35,True,,The Cheesecake Factory Incorporated - Common Stock,NASDAQ
LYFT,15.32,9922060.0,166818121.0,157126250.0,3.82,True,,"Lyft, Inc. - Class A Common Stock",NASDAQ
TXG,68.59,2626945.0,166054182.0,156449110.0,5.6,True,,"10x Genomics, Inc. - Common Stock",NASDAQ
TENB,30.11,4754355.0,165550595.0,97148380.0,5.6,True,,"Tenable Holdings, Inc. - Common Stock",NASDAQ
RMBS,86.97,1857065.0,165295535.0,157526602.0,3.65,True,,"Rambus, Inc. - Common Stock",NASDAQ
RBA,83.6,1953980.0,164507172.0,164816677.0,2.82,True,,"RB Global, Inc. Common Stock",NYSE
FDXF,128.31,1231875.0,164050822.0,152539099.0,3.9,True,,"FedEx Freight Holding Company, Inc. Common Stock",NYSE
CLF,12.06,14052730.0,163916229.0,141937537.0,5.23,True,,Cleveland-Cliffs Inc. Common Stock,NYSE
CAVA,55.88,2519160.0,163368623.0,149569608.0,3.89,True,,"CAVA Group, Inc. Common Stock",NYSE
IONS,54.21,2749745.0,161951957.0,136639736.0,3.22,True,,"Ionis Pharmaceuticals, Inc. - Common Stock",NASDAQ
PHM,118.26,1293715.0,161690605.0,151273215.0,2.16,True,,"PulteGroup, Inc. Common Stock",NYSE
GEN,30.26,5434120.0,161246506.0,163163430.0,2.86,True,,Gen Digital Inc. - Common Stock,NASDAQ
HNGE,88.59,1791990.0,161049986.0,152390751.0,4.88,True,,"Hinge Health, Inc. Class A Common Stock",NYSE
CAG,14.6,10183755.0,160548417.0,153167599.0,2.51,True,,"ConAgra Brands, Inc. Common Stock",NYSE
BTG,5.38,29182720.0,160487169.0,142669348.0,3.44,True,,B2Gold Corp Common shares (Canada),NYSE American
NBIX,156.22,1034450.0,160226270.0,159897241.0,2.56,True,,"Neurocrine Biosciences, Inc. - Common Stock",NASDAQ
DD,126.99,1183335.0,159705069.0,149038054.0,2.17,True,,"DuPont de Nemours, Inc. Common Stock",NYSE
VSXY,75.65,1969715.0,159009574.0,120943013.0,4.58,True,,Victorias Secret & Co. Common Stock ,NYSE
